Date,Open,High,Low,Close,Adj Close,Volume
1980-03-17,0.0,0.8271409869194031,0.8085539937019348,0.8178470134735107,0.40401408076286316,1158040
1980-03-18,0.0,0.8302389979362488,0.814749002456665,0.8271409869194031,0.4086052179336548,1622063
1980-03-19,0.0,0.8426309823989868,0.8271409869194031,0.8426309823989868,0.41625723242759705,1367859
1980-03-20,0.0,0.8612179756164551,0.8395329713821411,0.8395329713821411,0.41472697257995605,3046412
1980-03-21,0.0,0.848825991153717,0.8364350199699402,0.8364350199699402,0.41319647431373596,1020851
1980-03-24,0.0,0.8426309823989868,0.8302389979362488,0.8302389979362488,0.41013577580451965,778752
1980-03-25,0.0,0.8426309823989868,0.8271409869194031,0.8302389979362488,0.41013577580451965,944186
1980-03-26,0.0,0.8426309823989868,0.8271409869194031,0.8426309823989868,0.41625723242759705,2332220
1980-03-27,0.0,0.8302389979362488,0.8116520047187805,0.8116520047187805,0.4009539783000946,770682
1980-03-28,0.0,0.8426309823989868,0.8302389979362488,0.8364350199699402,0.41319647431373596,459988
1980-03-31,0.0,0.8519240021705627,0.8364350199699402,0.8457289934158325,0.41778770089149475,250169
1980-04-01,0.0,0.8612179756164551,0.8457289934158325,0.8581200242042542,0.4239087402820587,201749
1980-04-02,0.0,0.9045889973640442,0.8581200242042542,0.8983929753303528,0.4438033998012543,758577
1980-04-03,0.0,0.9262740015983582,0.9014909863471985,0.9169800281524658,0.4529854655265808,1480839
1980-04-07,0.0,0.9169800281524658,0.9014909863471985,0.9014909863471985,0.4453340172767639,464023
1980-04-08,0.0,0.8952950239181519,0.8860009908676147,0.8860009908676147,0.43768176436424255,1355754
1980-04-09,0.0,0.8860009908676147,0.8860009908676147,0.8860009908676147,0.43768176436424255,347009
1980-04-10,0.0,0.9045889973640442,0.8921970129013062,0.8952950239181519,0.44227346777915955,314729
1980-04-11,0.0,0.9169800281524658,0.9014909863471985,0.9045889973640442,0.4468642473220825,710157
1980-04-14,0.0,0.8983929753303528,0.8921970129013062,0.8921970129013062,0.4407428801059723,205784
1980-04-15,0.0,0.9045889973640442,0.8952950239181519,0.8983929753303528,0.4438033998012543,197714
1980-04-16,0.0,0.9169800281524658,0.9045889973640442,0.9045889973640442,0.4468642473220825,2134506
1980-04-17,0.0,0.8983929753303528,0.8921970129013062,0.8983929753303528,0.4438033998012543,1371894
1980-04-18,0.0,0.9076870083808899,0.8983929753303528,0.8983929753303528,0.4438033998012543,391393
1980-04-21,0.0,0.9045889973640442,0.8983929753303528,0.8983929753303528,0.4438033998012543,379288
1980-04-22,0.0,0.9293720126152039,0.9045889973640442,0.9045889973640442,0.4468642473220825,1125760
1980-04-23,0.0,0.9200779795646667,0.9045889973640442,0.9107850193977356,0.4499250054359436,625422
1980-04-24,0.0,0.9169800281524658,0.9076870083808899,0.9169800281524658,0.4529854655265808,246134
1980-04-25,0.0,0.9200779795646667,0.9138820171356201,0.9138820171356201,0.4514550566673279,121049
1980-04-28,0.0,0.9262740015983582,0.9138820171356201,0.9262740015983582,0.4575763940811157,347009
1980-04-29,0.0,0.9262740015983582,0.9231759905815125,0.9231759905815125,0.4560464024543762,1166110
1980-04-30,0.0,0.9262740015983582,0.9200779795646667,0.9200779795646667,0.4545157849788666,431743
1980-05-01,0.0,0.9479590058326721,0.9324700236320496,0.9448620080947876,0.46675917506217957,500338
1980-05-02,0.0,0.9510570168495178,0.9355679750442505,0.9355679750442505,0.46216800808906555,217889
1980-05-05,0.0,0.9479590058326721,0.9355679750442505,0.9479590058326721,0.46828919649124146,455953
1980-05-06,0.0,0.9541550278663635,0.9417639970779419,0.9479590058326721,0.46828919649124146,375253
1980-05-07,0.0,0.9541550278663635,0.9386659860610962,0.9417639970779419,0.465228796005249,407533
1980-05-08,0.0,0.9541550278663635,0.9417639970779419,0.9479590058326721,0.46828919649124146,1343649
1980-05-09,0.0,0.9510570168495178,0.9386659860610962,0.9417639970779419,0.465228796005249,669807
1980-05-12,0.0,0.9510570168495178,0.9417639970779419,0.9510570168495178,0.4698196351528168,141224
1980-05-13,0.0,0.9665470123291016,0.9603509902954102,0.9603509902954102,0.47441062331199646,322799
1980-05-14,0.0,0.9789379835128784,0.9603509902954102,0.9665470123291016,0.47747159004211426,439813
1980-05-15,0.0,0.9727429747581482,0.9603509902954102,0.9634490013122559,0.47594118118286133,72630
1980-05-16,0.0,0.9665470123291016,0.9603509902954102,0.9603509902954102,0.47441062331199646,8070
1980-05-19,0.0,0.9572529792785645,0.9417639970779419,0.9417639970779419,0.465228796005249,1428384
1980-05-20,0.0,0.9572529792785645,0.9417639970779419,0.9510570168495178,0.4698196351528168,1388034
1980-05-21,0.0,0.9634490013122559,0.9541550278663635,0.9603509902954102,0.47441062331199646,371218
1980-05-22,0.0,0.9696450233459473,0.9634490013122559,0.9696450233459473,0.47900208830833435,314729
1980-05-23,0.0,0.9851340055465698,0.9727429747581482,0.9789379835128784,0.483592689037323,1351719
1980-05-27,0.0,0.9665470123291016,0.9603509902954102,0.9634490013122559,0.47594118118286133,229994
1980-05-28,0.0,0.9665470123291016,0.9572529792785645,0.9665470123291016,0.47747159004211426,242099
1980-05-29,0.0,0.9727429747581482,0.9665470123291016,0.9665470123291016,0.47747159004211426,36315
1980-05-30,0.0,0.9665470123291016,0.9603509902954102,0.9665470123291016,0.47747159004211426,3453945
1980-06-02,0.0,0.9665470123291016,0.9510570168495178,0.9541550278663635,0.4713497757911682,217889
1980-06-03,0.0,0.9572529792785645,0.9479590058326721,0.9572529792785645,0.4728803336620331,2134506
1980-06-04,0.0,0.9634490013122559,0.9479590058326721,0.9634490013122559,0.47594118118286133,468058
1980-06-05,0.0,0.9696450233459473,0.9603509902954102,0.9696450233459473,0.47900208830833435,1751183
1980-06-06,0.0,0.9789379835128784,0.9634490013122559,0.9758409857749939,0.48206254839897156,2469409
1980-06-09,0.0,0.9696450233459473,0.9541550278663635,0.9603509902954102,0.47441062331199646,577003
1980-06-10,0.0,0.9634490013122559,0.9479590058326721,0.9479590058326721,0.46828919649124146,621387
1980-06-11,0.0,0.9572529792785645,0.9417639970779419,0.9572529792785645,0.4728803336620331,819102
1980-06-12,0.0,0.9634490013122559,0.9541550278663635,0.9541550278663635,0.4713497757911682,391393
1980-06-13,0.0,0.9510570168495178,0.9355679750442505,0.9510570168495178,0.4698196351528168,298589
1980-06-16,0.0,0.9541550278663635,0.9448620080947876,0.9541550278663635,0.4713497757911682,141224
1980-06-17,0.0,0.9634490013122559,0.9479590058326721,0.9634490013122559,0.47594118118286133,1141900
1980-06-18,0.0,0.9572529792785645,0.9479590058326721,0.9510570168495178,0.4698196351528168,1121725
1980-06-19,0.0,0.9510570168495178,0.9355679750442505,0.9417639970779419,0.465228796005249,597177
1980-06-20,0.0,0.9417639970779419,0.8983929753303528,0.9169800281524658,0.4529854655265808,1069270
1980-06-23,0.0,0.9262740015983582,0.9138820171356201,0.9231759905815125,0.4560464024543762,694017
1980-06-24,0.0,0.9541550278663635,0.9293720126152039,0.9479590058326721,0.46828919649124146,3207811
1980-06-25,0.0,0.9634490013122559,0.9510570168495178,0.9541550278663635,0.4713497757911682,1492944
1980-06-26,0.0,0.9665470123291016,0.9541550278663635,0.9572529792785645,0.4728803336620331,435778
1980-06-27,0.0,0.9603509902954102,0.9448620080947876,0.9572529792785645,0.4728803336620331,1371894
1980-06-30,0.0,0.9603509902954102,0.9479590058326721,0.9479590058326721,0.46828919649124146,185609
